Gender,Rate,Age Next Birthday,Loan Term,Premium Rate
F,0.04,50,22,28.47
F,0.04,51,22,31.88
F,0.04,52,22,35.39
F,0.04,53,22,39.28
F,0.04,54,22,43.59
F,0.04,55,22,50.68
F,0.04,56,22,52.95
F,0.04,57,22,60.46
F,0.04,58,22,69.04
F,0.04,59,22,87.20
F,0.04,60,22,96.62
F,0.04,61,22,108.37
F,0.04,62,22,126.10
F,0.04,63,22,145.06
F,0.04,64,22,198.42
F,0.04,65,22,100.27
F,0.03,20,22,4.46
F,0.03,21,22,4.46
F,0.03,22,22,4.46
F,0.03,23,22,4.46
F,0.03,24,22,4.46
F,0.03,25,22,4.48
F,0.03,26,22,4.58
F,0.03,27,22,4.70
F,0.03,28,22,4.81
F,0.03,29,22,4.93
F,0.03,30,22,5.05
F,0.03,31,22,5.16
F,0.03,32,22,5.38
F,0.03,33,22,5.79
F,0.03,34,22,5.88
F,0.03,35,22,6.37
F,0.03,36,22,6.94
F,0.03,37,22,7.32
F,0.03,38,22,7.80
F,0.03,39,22,8.38
F,0.03,40,22,9.29
F,0.03,41,22,10.33
F,0.03,42,22,11.69
F,0.03,43,22,12.27
F,0.03,44,22,13.38
F,0.03,45,22,14.06
F,0.03,46,22,15.42
F,0.03,47,22,17.45
F,0.03,48,22,19.62
F,0.03,49,22,24.73
F,0.03,50,22,27.77
F,0.03,51,22,31.13
F,0.03,52,22,34.58
F,0.03,53,22,38.41
F,0.03,54,22,42.65
F,0.03,55,22,49.66
F,0.03,56,22,51.95
F,0.03,57,22,59.39
F,0.03,58,22,67.92
F,0.03,59,22,85.93
F,0.03,60,22,95.43
F,0.03,61,22,107.27
F,0.03,62,22,125.10
F,0.03,63,22,144.17
F,0.03,64,22,197.70
F,0.03,65,22,100.09
M,0.04,20,23,5.10
M,0.04,21,23,5.21
M,0.04,22,23,5.34
M,0.04,23,23,5.47
M,0.04,24,23,5.60
M,0.04,25,23,5.72
M,0.04,26,23,5.87
M,0.04,27,23,5.95
M,0.04,28,23,6.30
M,0.04,29,23,6.55
M,0.04,30,23,6.77
M,0.04,31,23,6.88
M,0.04,32,23,7.19
M,0.04,33,23,7.58
M,0.04,34,23,8.07
M,0.04,35,23,8.61
M,0.04,36,23,9.19
M,0.04,37,23,10.22
M,0.04,38,23,11.34
M,0.04,39,23,12.56
M,0.04,40,23,13.95
M,0.04,41,23,14.34
M,0.04,42,23,15.03
M,0.04,43,23,16.86
M,0.04,44,23,19.41
M,0.04,45,23,22.11
M,0.04,46,23,26.88
M,0.04,47,23,30.07
M,0.04,48,23,33.49
M,0.04,49,23,37.15
M,0.04,50,23,42.80
M,0.04,51,23,49.11
M,0.04,52,23,55.99
M,0.04,53,23,63.71
M,0.04,54,23,72.43
M,0.04,55,23,79.50
M,0.04,56,23,87.09
M,0.04,57,23,94.71
M,0.04,58,23,103.15
M,0.04,59,23,110.46
M,0.04,60,23,115.82
M,0.04,61,23,124.09
M,0.04,62,23,146.64
M,0.04,63,23,181.81
M,0.04,64,23,266.09
M,0.04,65,23,137.19
M,0.03,20,23,4.97
M,0.03,21,23,5.08
M,0.03,22,23,5.20
M,0.03,23,23,5.31
M,0.03,24,23,5.42
M,0.03,25,23,5.53
M,0.03,26,23,5.65
M,0.03,27,23,5.72
M,0.03,28,23,6.04
M,0.03,29,23,6.28
M,0.03,30,23,6.51
M,0.03,31,23,6.60
M,0.03,32,23,6.90
M,0.03,33,23,7.29
M,0.03,34,23,7.78
M,0.03,35,23,8.28
M,0.03,36,23,8.84
M,0.03,37,23,9.84
M,0.03,38,23,10.94
M,0.03,39,23,12.13
M,0.03,40,23,13.48
M,0.03,41,23,13.82
M,0.03,42,23,14.46
M,0.03,43,23,16.20
M,0.03,44,23,18.63
M,0.03,45,23,21.26
M,0.03,46,23,25.88
M,0.03,47,23,28.99
M,0.03,48,23,32.32
M,0.03,49,23,35.90
M,0.03,50,23,41.49
M,0.03,51,23,47.73
M,0.03,52,23,54.57
M,0.03,53,23,62.24
M,0.03,54,23,70.94
M,0.03,55,23,77.89
M,0.03,56,23,85.35
M,0.03,57,23,92.84
M,0.03,58,23,101.15
M,0.03,59,23,108.29
M,0.03,60,23,114.20
M,0.03,61,23,122.48
M,0.03,62,23,145.24
M,0.03,63,23,180.65
M,0.03,64,23,265.15
M,0.03,65,23,136.95
F,0.04,20,23,4.61
F,0.04,21,23,4.61
F,0.04,22,23,4.61
F,0.04,23,23,4.64
F,0.04,24,23,4.67
F,0.04,25,23,4.72
F,0.04,26,23,4.85
F,0.04,27,23,4.99
F,0.04,28,23,5.12
F,0.04,29,23,5.28
F,0.04,30,23,5.47
F,0.04,31,23,5.53
F,0.04,32,23,5.86
F,0.04,33,23,6.13
F,0.04,34,23,6.22
F,0.04,35,23,6.73
F,0.04,36,23,7.32
F,0.04,37,23,7.72
F,0.04,38,23,8.20
F,0.04,39,23,8.74
F,0.04,40,23,9.76
F,0.04,41,23,10.92
F,0.04,42,23,12.46
F,0.04,43,23,14.51
F,0.04,44,23,14.73
F,0.04,45,23,15.59
F,0.04,46,23,17.00
F,0.04,47,23,19.08
F,0.04,48,23,21.30
F,0.04,49,23,26.62
F,0.04,50,23,29.74
F,0.04,51,23,33.13
F,0.04,52,23,36.66
F,0.04,53,23,40.53
F,0.04,54,23,44.83
F,0.04,55,23,51.96
F,0.04,56,23,54.18
F,0.04,57,23,61.70
F,0.04,58,23,70.30
F,0.04,59,23,88.51
F,0.04,60,23,97.89
F,0.04,61,23,109.61
F,0.04,62,23,126.77
F,0.04,63,23,145.78
F,0.04,64,23,199.26
F,0.04,65,23,100.95
F,0.03,20,23,4.51
F,0.03,21,23,4.51
F,0.03,22,23,4.51
F,0.03,23,23,4.51
F,0.03,24,23,4.54
F,0.03,25,23,4.58
F,0.03,26,23,4.69
F,0.03,27,23,4.81
F,0.03,28,23,4.93
F,0.03,29,23,5.06
F,0.03,30,23,5.18
F,0.03,31,23,5.31
F,0.03,32,23,5.63
F,0.03,33,23,5.91
F,0.03,34,23,6.00
F,0.03,35,23,6.50
F,0.03,36,23,7.09
F,0.03,37,23,7.48
F,0.03,38,23,7.95
F,0.03,39,23,8.48
F,0.03,40,23,9.45
F,0.03,41,23,10.57
F,0.03,42,23,12.07
F,0.03,43,23,12.96
F,0.03,44,23,14.30
F,0.03,45,23,15.12
F,0.03,46,23,16.50
F,0.03,47,23,18.54
F,0.03,48,23,20.73
F,0.03,49,23,25.96
F,0.03,50,23,29.03
F,0.03,51,23,32.36
F,0.03,52,23,35.83
F,0.03,53,23,39.65
F,0.03,54,23,43.89
F,0.03,55,23,50.94
F,0.03,56,23,53.17
F,0.03,57,23,60.63
F,0.03,58,23,69.19
F,0.03,59,23,87.25
F,0.03,60,23,96.70
F,0.03,61,23,108.52
F,0.03,62,23,125.79
F,0.03,63,23,144.91
F,0.03,64,23,198.55
F,0.03,65,23,100.76
M,0.04,20,24,5.13
M,0.04,21,24,5.29
M,0.04,22,24,5.42
M,0.04,23,24,5.55
M,0.04,24,24,5.67
M,0.04,25,24,5.81
M,0.04,26,24,5.93
M,0.04,27,24,6.09
M,0.04,28,24,6.47
M,0.04,29,24,6.72
M,0.04,30,24,6.95
M,0.04,31,24,7.09
M,0.04,32,24,7.39
M,0.04,33,24,7.77
M,0.04,34,24,8.25
M,0.04,35,24,8.76
M,0.04,36,24,9.36
M,0.04,37,24,10.41
M,0.04,38,24,11.52
M,0.04,39,24,12.74
M,0.04,40,24,14.35
M,0.04,41,24,14.76
M,0.04,42,24,15.61
M,0.04,43,24,18.18
M,0.04,44,24,20.94
M,0.04,45,24,23.63
M,0.04,46,24,28.53
M,0.04,47,24,31.69
M,0.04,48,24,35.09
M,0.04,49,24,38.73
M,0.04,50,24,44.40
M,0.04,51,24,50.72
M,0.04,52,24,57.64
M,0.04,53,24,65.37
M,0.04,54,24,74.09
M,0.04,55,24,81.12
M,0.04,56,24,88.66
M,0.04,57,24,96.20
M,0.04,58,24,104.54
M,0.04,59,24,111.74
M,0.04,60,24,116.96
M,0.04,61,24,125.13
M,0.04,62,24,147.53
M,0.04,63,24,182.58
M,0.04,64,24,266.73
M,0.04,65,24,137.67
M,0.03,20,24,5.00
M,0.03,21,24,5.15
M,0.03,22,24,5.26
M,0.03,23,24,5.37
M,0.03,24,24,5.48
M,0.03,25,24,5.59
M,0.03,26,24,5.70
M,0.03,27,24,5.84
M,0.03,28,24,6.19
M,0.03,29,24,6.44
M,0.03,30,24,6.67
M,0.03,31,24,6.79
M,0.03,32,24,7.09
M,0.03,33,24,7.48
M,0.03,34,24,7.96
M,0.03,35,24,8.45
M,0.03,36,24,9.01
M,0.03,37,24,10.02
M,0.03,38,24,11.10
M,0.03,39,24,12.26
M,0.03,40,24,13.83
M,0.03,41,24,14.18
M,0.03,42,24,14.99
M,0.03,43,24,17.44
M,0.03,44,24,20.09
M,0.03,45,24,22.71
M,0.03,46,24,27.47
M,0.03,47,24,30.55
M,0.03,48,24,33.88
M,0.03,49,24,37.46
M,0.03,50,24,43.07
M,0.03,51,24,49.32
M,0.03,52,24,56.19
M,0.03,53,24,63.89
M,0.03,54,24,72.59
M,0.03,55,24,79.50
M,0.03,56,24,86.92
M,0.03,57,24,94.32
M,0.03,58,24,102.53
M,0.03,59,24,109.57
M,0.03,60,24,115.35
M,0.03,61,24,123.52
M,0.03,62,24,146.13
M,0.03,63,24,181.41
M,0.03,64,24,265.82
M,0.03,65,24,137.44
F,0.04,20,24,4.65
F,0.04,21,24,4.65
F,0.04,22,24,4.68
F,0.04,23,24,4.72
F,0.04,24,24,4.78
F,0.04,25,24,4.85
F,0.04,26,24,4.97
F,0.04,27,24,5.11
F,0.04,28,24,5.27
F,0.04,29,24,5.42
F,0.04,30,24,5.66
F,0.04,31,24,5.68
F,0.04,32,24,6.00
F,0.04,33,24,6.26
F,0.04,34,24,6.36
F,0.04,35,24,6.90
F,0.04,36,24,7.49
F,0.04,37,24,7.87
F,0.04,38,24,8.33
F,0.04,39,24,8.86
F,0.04,40,24,9.94
F,0.04,41,24,11.19
F,0.04,42,24,12.89
F,0.04,43,24,14.88
F,0.04,44,24,15.78
F,0.04,45,24,16.58
F,0.04,46,24,17.99
F,0.04,47,24,20.10
F,0.04,48,24,22.35
F,0.04,49,24,27.79
F,0.04,50,24,30.92
F,0.04,51,24,34.29
F,0.04,52,24,37.82
F,0.04,53,24,41.71
F,0.04,54,24,46.02
F,0.04,55,24,53.16
F,0.04,56,24,55.35
F,0.04,57,24,62.88
F,0.04,58,24,71.46
F,0.04,59,24,89.75
F,0.04,60,24,99.09
F,0.04,61,24,110.79
F,0.04,62,24,127.44
F,0.04,63,24,146.48
F,0.04,64,24,200.06
F,0.04,65,24,101.62
F,0.03,20,24,4.55
F,0.03,21,24,4.55
F,0.03,22,24,4.55
F,0.03,23,24,4.59
F,0.03,24,24,4.64
F,0.03,25,24,4.69
F,0.03,26,24,4.79
F,0.03,27,24,4.92
F,0.03,28,24,5.05
F,0.03,29,24,5.19
F,0.03,30,24,5.32
F,0.03,31,24,5.45
F,0.03,32,24,5.76
F,0.03,33,24,6.04
F,0.03,34,24,6.15
F,0.03,35,24,6.67
F,0.03,36,24,7.25
F,0.03,37,24,7.62
F,0.03,38,24,8.07
F,0.03,39,24,8.58
F,0.03,40,24,9.61
F,0.03,41,24,10.82
F,0.03,42,24,12.45
F,0.03,43,24,13.79
F,0.03,44,24,15.31
F,0.03,45,24,16.06
F,0.03,46,24,17.45
F,0.03,47,24,19.52
F,0.03,48,24,21.74
F,0.03,49,24,27.10
F,0.03,50,24,30.18
F,0.03,51,24,33.51
F,0.03,52,24,36.98
F,0.03,53,24,40.81
F,0.03,54,24,45.06
F,0.03,55,24,52.13
F,0.03,56,24,54.34
F,0.03,57,24,61.81
F,0.03,58,24,70.35
F,0.03,59,24,88.50
F,0.03,60,24,97.91
F,0.03,61,24,109.70
F,0.03,62,24,126.46
F,0.03,63,24,145.61
F,0.03,64,24,199.37
F,0.03,65,24,101.43
M,0.04,20,25,5.16
M,0.04,21,25,5.38
M,0.04,22,25,5.51
M,0.04,23,25,5.63
M,0.04,24,25,5.77
M,0.04,25,25,5.89
M,0.04,26,25,6.02
M,0.04,27,25,6.23
M,0.04,28,25,6.66
M,0.04,29,25,6.85
M,0.04,30,25,7.15
M,0.04,31,25,7.32
M,0.04,32,25,7.60
M,0.04,33,25,7.98
M,0.04,34,25,8.42
M,0.04,35,25,8.95
M,0.04,36,25,9.54
M,0.04,37,25,10.59
M,0.04,38,25,11.71
M,0.04,39,25,12.90
M,0.04,40,25,14.77
M,0.04,41,25,15.19
M,0.04,42,25,16.64
M,0.04,43,25,19.36
M,0.04,44,25,22.34
M,0.04,45,25,25.03
M,0.04,46,25,30.04
M,0.04,47,25,33.21
M,0.04,48,25,36.59
M,0.04,49,25,40.22
M,0.04,50,25,45.90
M,0.04,51,25,52.22
M,0.04,52,25,59.15
M,0.04,53,25,66.90
M,0.04,54,25,75.62
M,0.04,55,25,82.65
M,0.04,56,25,90.14
M,0.04,57,25,97.59
M,0.04,58,25,105.86
M,0.04,59,25,112.94
M,0.04,60,25,118.04
M,0.04,61,25,126.09
M,0.04,62,25,148.36
M,0.04,63,25,183.28
M,0.04,64,25,267.33
M,0.04,65,25,138.13
M,0.03,20,25,5.02
M,0.03,21,25,5.22
M,0.03,22,25,5.33
M,0.03,23,25,5.44
M,0.03,24,25,5.55
M,0.03,25,25,5.66
M,0.03,26,25,5.77
M,0.03,27,25,5.95
M,0.03,28,25,6.35
M,0.03,29,25,6.55
M,0.03,30,25,6.85
M,0.03,31,25,7.00
M,0.03,32,25,7.30
M,0.03,33,25,7.68
M,0.03,34,25,8.15
M,0.03,35,25,8.64
M,0.03,36,25,9.20
M,0.03,37,25,10.19
M,0.03,38,25,11.26
M,0.03,39,25,12.39
M,0.03,40,25,14.19
M,0.03,41,25,14.57
M,0.03,42,25,15.95
M,0.03,43,25,18.56
M,0.03,44,25,21.43
M,0.03,45,25,24.05
M,0.03,46,25,28.92
M,0.03,47,25,32.02
M,0.03,48,25,35.34
M,0.03,49,25,38.91
M,0.03,50,25,44.52
M,0.03,51,25,50.80
M,0.03,52,25,57.68
M,0.03,53,25,65.41
M,0.03,54,25,74.12
M,0.03,55,25,81.03
M,0.03,56,25,88.40
M,0.03,57,25,95.72
M,0.03,58,25,103.85
M,0.03,59,25,110.77
M,0.03,60,25,116.43
M,0.03,61,25,124.50
M,0.03,62,25,146.97
M,0.03,63,25,182.12
M,0.03,64,25,266.43
M,0.03,65,25,137.90
F,0.04,20,25,4.69
F,0.04,21,25,4.72
F,0.04,22,25,4.78
F,0.04,23,25,4.85
F,0.04,24,25,4.93
F,0.04,25,25,5.01
F,0.04,26,25,5.09
F,0.04,27,25,5.19
F,0.04,28,25,5.29
F,0.04,29,25,5.42
F,0.04,30,25,5.54
F,0.04,31,25,5.85
F,0.04,32,25,6.13
F,0.04,33,25,6.39
F,0.04,34,25,6.50
F,0.04,35,25,7.05
F,0.04,36,25,7.67
F,0.04,37,25,8.03
F,0.04,38,25,8.48
F,0.04,39,25,8.98
F,0.04,40,25,10.13
F,0.04,41,25,11.48
F,0.04,42,25,13.62
F,0.04,43,25,15.90
F,0.04,44,25,16.73
F,0.04,45,25,17.47
F,0.04,46,25,18.89
F,0.04,47,25,21.02
F,0.04,48,25,23.31
F,0.04,49,25,28.86
F,0.04,50,25,31.99
F,0.04,51,25,35.38
F,0.04,52,25,38.92
F,0.04,53,25,42.80
F,0.04,54,25,47.12
F,0.04,55,25,54.31
F,0.04,56,25,56.43
F,0.04,57,25,63.99
F,0.04,58,25,72.60
F,0.04,59,25,90.95
F,0.04,60,25,100.25
F,0.04,61,25,111.90
F,0.04,62,25,128.05
F,0.04,63,25,147.13
F,0.04,64,25,200.82
F,0.04,65,25,102.27
F,0.03,20,25,4.59
F,0.03,21,25,4.59
F,0.03,22,25,4.65
F,0.03,23,25,4.71
F,0.03,24,25,4.77
F,0.03,25,25,4.83
F,0.03,26,25,4.90
F,0.03,27,25,4.97
F,0.03,28,25,5.06
F,0.03,29,25,5.17
F,0.03,30,25,5.29
F,0.03,31,25,5.60
F,0.03,32,25,5.90
F,0.03,33,25,6.18
F,0.03,34,25,6.30
F,0.03,35,25,6.83
F,0.03,36,25,7.43
F,0.03,37,25,7.78
F,0.03,38,25,8.20
F,0.03,39,25,8.68
F,0.03,40,25,9.79
F,0.03,41,25,11.07
F,0.03,42,25,13.20
F,0.03,43,25,14.73
F,0.03,44,25,16.21
F,0.03,45,25,16.92
F,0.03,46,25,18.33
F,0.03,47,25,20.43
F,0.03,48,25,22.69
F,0.03,49,25,28.16
F,0.03,50,25,31.24
F,0.03,51,25,34.57
F,0.03,52,25,38.07
F,0.03,53,25,41.90
F,0.03,54,25,46.16
F,0.03,55,25,53.29
F,0.03,56,25,55.42
F,0.03,57,25,62.92
F,0.03,58,25,71.49
F,0.03,59,25,89.70
F,0.03,60,25,99.08
F,0.03,61,25,110.83
F,0.03,62,25,127.09
F,0.03,63,25,146.28
F,0.03,64,25,200.13
F,0.03,65,25,102.09
M,0.04,20,26,5.21
M,0.04,21,26,5.46
M,0.04,22,26,5.59
M,0.04,23,26,5.71
M,0.04,24,26,5.82
M,0.04,25,26,5.95
M,0.04,26,26,6.06
M,0.04,27,26,6.28
M,0.04,28,26,6.71
M,0.04,29,26,6.86
M,0.04,30,26,7.34
M,0.04,31,26,7.39
M,0.04,32,26,7.69
M,0.04,33,26,8.09
M,0.04,34,26,8.55
M,0.04,35,26,9.14
M,0.04,36,26,9.82
M,0.04,37,26,10.99
M,0.04,38,26,12.27
M,0.04,39,26,13.71
M,0.04,40,26,15.14
M,0.04,41,26,15.34
M,0.04,42,26,17.82
M,0.04,43,26,20.54
M,0.04,44,26,23.52
M,0.04,45,26,26.24
M,0.04,46,26,31.33
M,0.04,47,26,34.48
M,0.04,48,26,37.86
M,0.04,49,26,41.46
M,0.04,50,26,47.19
M,0.04,51,26,53.53
M,0.04,52,26,60.48
M,0.04,53,26,68.25
M,0.04,54,26,76.98
M,0.04,55,26,83.96
M,0.04,56,26,91.41
M,0.04,57,26,98.81
M,0.04,58,26,107.01
M,0.04,59,26,114.00
M,0.04,60,26,118.98
M,0.04,61,26,126.96
M,0.04,62,26,149.13
M,0.04,63,26,183.91
M,0.04,64,26,267.87
M,0.04,65,26,138.57
M,0.03,20,26,5.05
M,0.03,21,26,5.28
M,0.03,22,26,5.39
M,0.03,23,26,5.49
M,0.03,24,26,5.59
M,0.03,25,26,5.70
M,0.03,26,26,5.80
M,0.03,27,26,6.00
M,0.03,28,26,6.40
M,0.03,29,26,6.57
M,0.03,30,26,7.02
M,0.03,31,26,7.10
M,0.03,32,26,7.40
M,0.03,33,26,7.78
M,0.03,34,26,8.26
M,0.03,35,26,8.81
M,0.03,36,26,9.44
M,0.03,37,26,10.56
M,0.03,38,26,11.81
M,0.03,39,26,13.21
M,0.03,40,26,14.52
M,0.03,41,26,14.71
M,0.03,42,26,17.09
M,0.03,43,26,19.70
M,0.03,44,26,22.56
M,0.03,45,26,25.21
M,0.03,46,26,30.17
M,0.03,47,26,33.26
M,0.03,48,26,36.57
M,0.03,49,26,40.12
M,0.03,50,26,45.79
M,0.03,51,26,52.08
M,0.03,52,26,58.99
M,0.03,53,26,66.74
M,0.03,54,26,75.47
M,0.03,55,26,82.33
M,0.03,56,26,89.67
M,0.03,57,26,96.94
M,0.03,58,26,105.00
M,0.03,59,26,111.82
M,0.03,60,26,117.39
M,0.03,61,26,125.39
M,0.03,62,26,147.75
M,0.03,63,26,182.76
M,0.03,64,26,266.97
M,0.03,65,26,138.34
F,0.04,20,26,4.68
F,0.04,21,26,4.81
F,0.04,22,26,4.87
F,0.04,23,26,4.94
F,0.04,24,26,5.01
F,0.04,25,26,5.08
F,0.04,26,26,5.16
F,0.04,27,26,5.23
F,0.04,28,26,5.36
F,0.04,29,26,5.44
F,0.04,30,26,5.58
F,0.04,31,26,5.89
F,0.04,32,26,6.16
F,0.04,33,26,6.42
F,0.04,34,26,6.54
F,0.04,35,26,7.13
F,0.04,36,26,7.80
F,0.04,37,26,8.78
F,0.04,38,26,9.34
F,0.04,39,26,10.02
F,0.04,40,26,10.70
F,0.04,41,26,12.51
F,0.04,42,26,14.67
F,0.04,43,26,16.96
F,0.04,44,26,17.69
F,0.04,45,26,18.46
F,0.04,46,26,19.84
F,0.04,47,26,21.94
F,0.04,48,26,24.22
F,0.04,49,26,29.85
F,0.04,50,26,32.96
F,0.04,51,26,36.33
F,0.04,52,26,39.88
F,0.04,53,26,43.76
F,0.04,54,26,48.07
F,0.04,55,26,55.27
F,0.04,56,26,57.35
F,0.04,57,26,64.91
F,0.04,58,26,73.54
F,0.04,59,26,91.93
F,0.04,60,26,101.20
F,0.04,61,26,112.84
F,0.04,62,26,128.52
F,0.04,63,26,147.63
F,0.04,64,26,201.41
F,0.04,65,26,102.77
F,0.03,20,26,4.55
F,0.03,21,26,4.68
F,0.03,22,26,4.73
F,0.03,23,26,4.78
F,0.03,24,26,4.83
F,0.03,25,26,4.88
F,0.03,26,26,4.94
F,0.03,27,26,5.00
F,0.03,28,26,5.11
F,0.03,29,26,5.22
F,0.03,30,26,5.36
F,0.03,31,26,5.65
F,0.03,32,26,5.96
F,0.03,33,26,6.22
F,0.03,34,26,6.33
F,0.03,35,26,6.91
F,0.03,36,26,7.54
F,0.03,37,26,7.99
F,0.03,38,26,8.52
F,0.03,39,26,9.05
F,0.03,40,26,10.32
F,0.03,41,26,12.06
F,0.03,42,26,14.24
F,0.03,43,26,15.70
F,0.03,44,26,17.14
F,0.03,45,26,17.88
F,0.03,46,26,19.25
F,0.03,47,26,21.33
F,0.03,48,26,23.59
F,0.03,49,26,29.13
F,0.03,50,26,32.20
F,0.03,51,26,35.52
F,0.03,52,26,39.02
F,0.03,53,26,42.85
F,0.03,54,26,47.11
F,0.03,55,26,54.24
F,0.03,56,26,56.35
F,0.03,57,26,63.85
F,0.03,58,26,72.43
F,0.03,59,26,90.68
F,0.03,60,26,100.04
F,0.03,61,26,111.77
F,0.03,62,26,127.56
F,0.03,63,26,146.78
F,0.03,64,26,200.73
F,0.03,65,26,102.60
M,0.04,20,27,5.26
M,0.04,21,27,5.55
M,0.04,22,27,5.68
M,0.04,23,27,5.78
M,0.04,24,27,5.90
M,0.04,25,27,6.00
M,0.04,26,27,6.09
M,0.04,27,27,6.34
M,0.04,28,27,6.74
M,0.04,29,27,6.89
M,0.04,30,27,7.40
M,0.04,31,27,7.49
M,0.04,32,27,7.80
M,0.04,33,27,8.20
M,0.04,34,27,8.69
M,0.04,35,27,9.34
M,0.04,36,27,10.10
M,0.04,37,27,11.42
M,0.04,38,27,12.87
M,0.04,39,27,14.57
M,0.04,40,27,15.27
M,0.04,41,27,16.42
M,0.04,42,27,18.91
M,0.04,43,27,21.65
M,0.04,44,27,24.61
M,0.04,45,27,27.35
M,0.04,46,27,32.52
M,0.04,47,27,35.66
M,0.04,48,27,39.04
M,0.04,49,27,42.63
M,0.04,50,27,48.38
M,0.04,51,27,54.74
M,0.04,52,27,61.71
M,0.04,53,27,69.47
M,0.04,54,27,78.22
M,0.04,55,27,85.19
M,0.04,56,27,92.62
M,0.04,57,27,99.96
M,0.04,58,27,108.09
M,0.04,59,27,114.99
M,0.04,60,27,119.88
M,0.04,61,27,127.80
M,0.04,62,27,149.84
M,0.04,63,27,184.51
M,0.04,64,27,268.37
M,0.04,65,27,138.97
M,0.03,20,27,5.08
M,0.03,21,27,5.35
M,0.03,22,27,5.45
M,0.03,23,27,5.55
M,0.03,24,27,5.65
M,0.03,25,27,5.74
M,0.03,26,27,5.84
M,0.03,27,27,6.07
M,0.03,28,27,6.45
M,0.03,29,27,6.60
M,0.03,30,27,7.11
M,0.03,31,27,7.19
M,0.03,32,27,7.49
M,0.03,33,27,7.88
M,0.03,34,27,8.37
M,0.03,35,27,8.98
M,0.03,36,27,9.70
M,0.03,37,27,10.98
M,0.03,38,27,12.38
M,0.03,39,27,14.07
M,0.03,40,27,14.64
M,0.03,41,27,15.77
M,0.03,42,27,18.15
M,0.03,43,27,20.77
M,0.03,44,27,23.61
M,0.03,45,27,26.28
M,0.03,46,27,31.31
M,0.03,47,27,34.41
M,0.03,48,27,37.72
M,0.03,49,27,41.26
M,0.03,50,27,46.95
M,0.03,51,27,53.28
M,0.03,52,27,60.21
M,0.03,53,27,67.97
M,0.03,54,27,76.72
M,0.03,55,27,83.57
M,0.03,56,27,90.88
M,0.03,57,27,98.09
M,0.03,58,27,106.08
M,0.03,59,27,112.83
M,0.03,60,27,118.31
M,0.03,61,27,126.22
M,0.03,62,27,148.48
M,0.03,63,27,183.37
M,0.03,64,27,267.48
M,0.03,65,27,138.74
F,0.04,20,27,4.77
F,0.04,21,27,4.94
F,0.04,22,27,4.99
F,0.04,23,27,5.05
F,0.04,24,27,5.10
F,0.04,25,27,5.17
F,0.04,26,27,5.21
F,0.04,27,27,5.30
F,0.04,28,27,5.38
F,0.04,29,27,5.44
F,0.04,30,27,5.62
F,0.04,31,27,5.92
F,0.04,32,27,6.21
F,0.04,33,27,6.45
F,0.04,34,27,6.60
F,0.04,35,27,7.22
F,0.04,36,27,7.94
F,0.04,37,27,9.60
F,0.04,38,27,9.66
F,0.04,39,27,9.73
F,0.04,40,27,11.55
F,0.04,41,27,13.44
F,0.04,42,27,15.66
F,0.04,43,27,17.90
F,0.04,44,27,18.67
F,0.04,45,27,19.36
F,0.04,46,27,20.70
F,0.04,47,27,22.81
F,0.04,48,27,25.08
F,0.04,49,27,30.76
F,0.04,50,27,33.86
F,0.04,51,27,37.24
F,0.04,52,27,40.77
F,0.04,53,27,44.65
F,0.04,54,27,48.96
F,0.04,55,27,56.18
F,0.04,56,27,58.22
F,0.04,57,27,65.80
F,0.04,58,27,74.42
F,0.04,59,27,92.88
F,0.04,60,27,102.12
F,0.04,61,27,113.71
F,0.04,62,27,128.95
F,0.04,63,27,148.08
F,0.04,64,27,201.96
F,0.04,65,27,103.26
F,0.03,20,27,4.64
F,0.03,21,27,4.80
F,0.03,22,27,4.83
F,0.03,23,27,4.87
F,0.03,24,27,4.90
F,0.03,25,27,4.94
F,0.03,26,27,4.98
F,0.03,27,27,5.05
F,0.03,28,27,5.16
F,0.03,29,27,5.29
F,0.03,30,27,5.44
F,0.03,31,27,5.72
F,0.03,32,27,6.03
F,0.03,33,27,6.24
F,0.03,34,27,6.36
F,0.03,35,27,6.97
F,0.03,36,27,7.67
F,0.03,37,27,8.22
F,0.03,38,27,8.84
F,0.03,39,27,9.43
F,0.03,40,27,11.16
F,0.03,41,27,12.98
F,0.03,42,27,15.17
F,0.03,43,27,16.62
F,0.03,44,27,18.09
F,0.03,45,27,18.75
F,0.03,46,27,20.09
F,0.03,47,27,22.18
F,0.03,48,27,24.43
F,0.03,49,27,30.03
F,0.03,50,27,33.09
F,0.03,51,27,36.43
F,0.03,52,27,39.92
F,0.03,53,27,43.74
F,0.03,54,27,48.00
F,0.03,55,27,55.15
F,0.03,56,27,57.23
F,0.03,57,27,64.74
F,0.03,58,27,73.33
F,0.03,59,27,91.64
F,0.03,60,27,100.97
F,0.03,61,27,112.66
F,0.03,62,27,128.01
F,0.03,63,27,147.26
F,0.03,64,27,201.29
F,0.03,65,27,103.09
M,0.04,20,28,5.31
M,0.04,21,28,5.64
M,0.04,22,28,5.76
M,0.04,23,28,5.85
M,0.04,24,28,5.96
M,0.04,25,28,6.04
M,0.04,26,28,6.15
M,0.04,27,28,6.41
M,0.04,28,28,6.80
M,0.04,29,28,6.89
M,0.04,30,28,7.49
M,0.04,31,28,7.57
M,0.04,32,28,7.90
M,0.04,33,28,8.32
M,0.04,34,28,8.83
